dataset,method,num_of_feat,num_of_elems,accuracy,precision,ftp,tpr,f1_score,matrix 
kr-vs-k-one_vs_fifteen.dat,CORRELATION COEF,3,2244,0.9915329768270944,0.9998153277931671,0.006688963210702342,0.9914842963098618,0.9956323847179439,[[1.0828e+03 2.0000e-01] [9.3000e+00 2.9700e+01]]
winequality-red-4.dat,NO SELECTION,11,1599,0.9668546620775971,1.0,nan,0.9668542839274546,0.983147853736089,[[773.    0. ] [ 26.5   0. ]]
winequality-red-4.dat,ANOVA,3,1599,0.9666043491864832,0.9997412677878396,1.0,0.9668459902414612,0.9830185079183362,[[7.728e+02 2.000e-01] [2.650e+01 0.000e+00]]
winequality-red-4.dat,RELIEF,3,1599,0.9668546620775971,1.0,nan,0.9668542839274546,0.983147853736089,[[773.    0. ] [ 26.5   0. ]]
winequality-red-4.dat,INFORATION GAIN,3,1599,0.9668546620775971,1.0,nan,0.9668542839274546,0.983147853736089,[[773.    0. ] [ 26.5   0. ]]
winequality-red-4.dat,CHI SQUARE,3,1599,0.9668546620775971,1.0,nan,0.9668542839274546,0.983147853736089,[[773.    0. ] [ 26.5   0. ]]
winequality-red-4.dat,CORRELATION COEF,3,1599,0.9668546620775971,1.0,nan,0.9668542839274546,0.983147853736089,[[773.    0. ] [ 26.5   0. ]]
dermatology-6.dat,NO SELECTION,34,358,0.9743016759776536,0.978698224852071,0.28571428571428575,0.9939903846153846,0.9862850327966607,[[165.4   3.6] [  1.    9. ]]
dermatology-6.dat,ANOVA,3,358,0.994413407821229,1.0,0.0,0.9941176470588236,0.9970501474926253,[[169.   0.] [  1.   9.]]
dermatology-6.dat,RELIEF,3,358,0.9659217877094971,0.9763313609467456,0.3361344537815126,0.9874326750448833,0.9818506396905682,[[165.    4. ] [  2.1   7.9]]
dermatology-6.dat,INFORATION GAIN,3,358,0.994413407821229,1.0,0.0,0.9941176470588236,0.9970501474926253,[[169.   0.] [  1.   9.]]
dermatology-6.dat,CHI SQUARE,3,358,0.994413407821229,1.0,0.0,0.9941176470588236,0.9970501474926253,[[169.   0.] [  1.   9.]]
dermatology-6.dat,CORRELATION COEF,3,358,0.9441340782122903,1.0,nan,0.9441340782122905,0.9712643678160919,[[169.   0.] [ 10.   0.]]
shuttle-2_vs_5.dat,NO SELECTION,9,3316,0.9967430639324487,0.998408325681053,0.10699588477366255,0.9982860990389912,0.998347208619001,[[1630.9    2.6] [   2.8   21.7]]
shuttle-2_vs_5.dat,ANOVA,3,3316,0.9988540410132689,1.0,0.0,0.9988382047205576,0.9994187647220778,[[1633.5    0. ] [   1.9   22.6]]
shuttle-2_vs_5.dat,RELIEF,3,3316,0.9974065138721351,1.0,0.0,0.9973745268042497,0.9986855378595665,[[1633.5    0. ] [   4.3   20.2]]
shuttle-2_vs_5.dat,INFORATION GAIN,3,3316,0.9967430639324487,0.9977961432506888,0.13688212927756654,0.9988968560397132,0.9983461962513782,[[1629.9    3.6] [   1.8   22.7]]
shuttle-2_vs_5.dat,CHI SQUARE,3,3316,0.9988540410132689,1.0,0.0,0.9988382047205576,0.9994187647220778,[[1633.5    0. ] [   1.9   22.6]]
shuttle-2_vs_5.dat,CORRELATION COEF,3,3316,0.9960796139927626,1.0,0.0,0.9960365853658537,0.9980143577210937,[[1633.5    0. ] [   6.5   18. ]]
winequality-white-3-9_vs_5.dat,NO SELECTION,11,1482,0.9831309041835355,1.0,nan,0.9831309041835358,0.9914937053419531,[[728.5   0. ] [ 12.5   0. ]]
winequality-white-3-9_vs_5.dat,ANOVA,3,1482,0.9831309041835355,1.0,nan,0.9831309041835358,0.9914937053419531,[[728.5   0. ] [ 12.5   0. ]]
winequality-white-3-9_vs_5.dat,RELIEF,3,1482,0.9831309041835355,1.0,nan,0.9831309041835358,0.9914937053419531,[[728.5   0. ] [ 12.5   0. ]]
winequality-white-3-9_vs_5.dat,INFORATION GAIN,3,1482,0.9831309041835355,1.0,nan,0.9831309041835358,0.9914937053419531,[[728.5   0. ] [ 12.5   0. ]]
winequality-white-3-9_vs_5.dat,CHI SQUARE,3,1482,0.9831309041835355,1.0,nan,0.9831309041835358,0.9914937053419531,[[728.5   0. ] [ 12.5   0. ]]
winequality-white-3-9_vs_5.dat,CORRELATION COEF,3,1482,0.9831309041835355,1.0,nan,0.9831309041835358,0.9914937053419531,[[728.5   0. ] [ 12.5   0. ]]
winequality-red-3_vs_5.dat,NO SELECTION,11,691,0.9855281896623943,1.0,nan,0.9855282199710564,0.9927113702623906,[[340.5   0. ] [  5.    0. ]]
winequality-red-3_vs_5.dat,ANOVA,3,691,0.9855281896623943,1.0,nan,0.9855282199710564,0.9927113702623906,[[340.5   0. ] [  5.    0. ]]
winequality-red-3_vs_5.dat,RELIEF,3,691,0.9855281896623943,1.0,nan,0.9855282199710564,0.9927113702623906,[[340.5   0. ] [  5.    0. ]]
winequality-red-3_vs_5.dat,INFORATION GAIN,3,691,0.9855281896623943,1.0,nan,0.9855282199710564,0.9927113702623906,[[340.5   0. ] [  5.    0. ]]
winequality-red-3_vs_5.dat,CHI SQUARE,3,691,0.9855281896623943,1.0,nan,0.9855282199710564,0.9927113702623906,[[340.5   0. ] [  5.    0. ]]
winequality-red-3_vs_5.dat,CORRELATION COEF,3,691,0.9855281896623943,1.0,nan,0.9855282199710564,0.9927113702623906,[[340.5   0. ] [  5.    0. ]]
winequality-red-8_vs_6-7.dat,NO SELECTION,11,855,0.9789473396222286,1.0,nan,0.9789473684210527,0.9893617021276596,[[418.5   0. ] [  9.    0. ]]
winequality-red-8_vs_6-7.dat,ANOVA,3,855,0.9789473396222286,1.0,nan,0.9789473684210527,0.9893617021276596,[[418.5   0. ] [  9.    0. ]]
winequality-red-8_vs_6-7.dat,RELIEF,3,855,0.9789473396222286,1.0,nan,0.9789473684210527,0.9893617021276596,[[418.5   0. ] [  9.    0. ]]
winequality-red-8_vs_6-7.dat,INFORATION GAIN,3,855,0.9789473396222286,1.0,nan,0.9789473684210527,0.9893617021276596,[[418.5   0. ] [  9.    0. ]]
winequality-red-8_vs_6-7.dat,CHI SQUARE,3,855,0.9789473396222286,1.0,nan,0.9789473684210527,0.9893617021276596,[[418.5   0. ] [  9.    0. ]]
winequality-red-8_vs_6-7.dat,CORRELATION COEF,3,855,0.9789473396222286,1.0,nan,0.9789473684210527,0.9893617021276596,[[418.5   0. ] [  9.    0. ]]
kddcup-rootkit-imap_vs_back.dat,NO SELECTION,41,2225,0.9995505213080209,1.0,0.0,0.9995462794918331,0.9997730882686635,[[1.1015e+03 0.0000e+00] [5.0000e-01 1.0500e+01]]
kddcup-rootkit-imap_vs_back.dat,ANOVA,3,2225,0.9999101527403415,0.9999092147072175,0.009009009009009009,1.0,0.9999546052930228,[[1.1014e+03 1.0000e-01] [0.0000e+00 1.1000e+01]]
kddcup-rootkit-imap_vs_back.dat,RELIEF,3,2225,0.9793251113394998,0.9824784384929642,0.7255639097744361,0.9965926880928262,0.9894852336106793,[[1082.2   19.3] [   3.7    7.3]]
kddcup-rootkit-imap_vs_back.dat,INFORATION GAIN,3,2225,0.9995505213080209,1.0,0.0,0.9995462794918331,0.9997730882686635,[[1.1015e+03 0.0000e+00] [5.0000e-01 1.0500e+01]]
kddcup-rootkit-imap_vs_back.dat,CHI SQUARE,3,2225,0.9909214676776099,1.0,0.0,0.99091399784095,0.9954362658714021,[[1.1015e+03 0.0000e+00] [1.0100e+01 9.0000e-01]]
kddcup-rootkit-imap_vs_back.dat,CORRELATION COEF,3,2225,0.9921792485149347,1.0,0.0,0.9921635741307872,0.9960663742822263,[[1101.5    0. ] [   8.7    2.3]]
kddcup-guess_passwd_vs_satan.dat,NO SELECTION,41,1642,0.9993909866017052,0.9993706733794839,0.018518518518518517,1.0,0.9996852376455775,[[7.94e+02 5.00e-01] [0.00e+00 2.65e+01]]
kddcup-guess_passwd_vs_satan.dat,ANOVA,3,1642,0.9962241169305723,0.9960981749528005,0.10472972972972973,1.0,0.9980452739769216,[[791.4   3.1] [  0.   26.5]]
kddcup-guess_passwd_vs_satan.dat,RELIEF,3,1642,0.9987819732034104,1.0,0.0,0.9987429289754871,0.9993710691823898,[[794.5   0. ] [  1.   25.5]]
kddcup-guess_passwd_vs_satan.dat,INFORATION GAIN,3,1642,0.9993909866017052,0.9993706733794839,0.018518518518518517,1.0,0.9996852376455775,[[7.94e+02 5.00e-01] [0.00e+00 2.65e+01]]
kddcup-guess_passwd_vs_satan.dat,CHI SQUARE,3,1642,0.9995127892813642,1.0,0.0,0.9994967920493144,0.9997483327041652,[[7.945e+02 0.000e+00] [4.000e-01 2.610e+01]]
kddcup-guess_passwd_vs_satan.dat,CORRELATION COEF,3,1642,0.9981729598051157,1.0,0.0,0.9981155778894473,0.9990569003458032,[[794.5   0. ] [  1.5  25. ]]
kddcup-buffer_overflow_vs_back.dat,NO SELECTION,41,2233,0.999641657280927,0.9998184294144348,0.013333333333333334,0.9998184294144348,0.9998184294144348,[[1.1013e+03 2.0000e-01] [2.0000e-01 1.4800e+01]]
kddcup-buffer_overflow_vs_back.dat,ANOVA,3,2233,0.9998207885304659,0.9998184294144348,0.013157894736842106,1.0,0.9999092064644997,[[1.1013e+03 2.0000e-01] [0.0000e+00 1.5000e+01]]
kddcup-buffer_overflow_vs_back.dat,RELIEF,3,2233,0.9776091553476254,0.9829323649568771,0.6811594202898551,0.9943061805491781,0.9885865595325054,[[1082.7   18.8] [   6.2    8.8]]
kddcup-buffer_overflow_vs_back.dat,INFORATION GAIN,3,2233,0.9998207885304659,0.9998184294144348,0.013157894736842106,1.0,0.9999092064644997,[[1.1013e+03 2.0000e-01] [0.0000e+00 1.5000e+01]]
kddcup-buffer_overflow_vs_back.dat,CHI SQUARE,3,2233,0.9948946390581531,0.9994552882433047,0.05714285714285714,0.9953887884267631,0.997417893544734,[[1.1009e+03 6.0000e-01] [5.1000e+00 9.9000e+00]]
kddcup-buffer_overflow_vs_back.dat,CORRELATION COEF,3,2233,0.9869234187836724,0.995551520653654,0.48039215686274517,0.9912320347102955,0.9933870821632393,[[1096.6    4.9] [   9.7    5.3]]
abalone-19_vs_10-11-12-13.dat,NO SELECTION,8,1622,0.9802712700369914,1.0,nan,0.9802712700369913,0.9900373599003736,[[795.   0.] [ 16.   0.]]
abalone-19_vs_10-11-12-13.dat,ANOVA,3,1622,0.9802712700369914,1.0,nan,0.9802712700369913,0.9900373599003736,[[795.   0.] [ 16.   0.]]
abalone-19_vs_10-11-12-13.dat,RELIEF,3,1622,0.9802712700369914,1.0,nan,0.9802712700369913,0.9900373599003736,[[795.   0.] [ 16.   0.]]
abalone-19_vs_10-11-12-13.dat,INFORATION GAIN,3,1622,0.9802712700369914,1.0,nan,0.9802712700369913,0.9900373599003736,[[795.   0.] [ 16.   0.]]
abalone-19_vs_10-11-12-13.dat,CHI SQUARE,3,1622,0.9802712700369914,1.0,nan,0.9802712700369913,0.9900373599003736,[[795.   0.] [ 16.   0.]]
abalone-19_vs_10-11-12-13.dat,CORRELATION COEF,3,1622,0.9802712700369914,1.0,nan,0.9802712700369913,0.9900373599003736,[[795.   0.] [ 16.   0.]]
abalone-17_vs_7-8-9-10.dat,NO SELECTION,8,2338,0.9751924721984601,1.0,nan,0.9751924721984602,0.9874404504114335,[[1140.    0.] [  29.    0.]]
abalone-17_vs_7-8-9-10.dat,ANOVA,3,2338,0.9751924721984601,1.0,nan,0.9751924721984602,0.9874404504114335,[[1140.    0.] [  29.    0.]]
abalone-17_vs_7-8-9-10.dat,RELIEF,3,2338,0.9755346449957228,1.0,0.0,0.9755262707513265,0.9876115394611453,[[1.14e+03 0.00e+00] [2.86e+01 4.00e-01]]
abalone-17_vs_7-8-9-10.dat,INFORATION GAIN,3,2338,0.9751924721984601,1.0,nan,0.9751924721984602,0.9874404504114335,[[1140.    0.] [  29.    0.]]
abalone-17_vs_7-8-9-10.dat,CHI SQUARE,3,2338,0.9751924721984601,0.9999122807017544,0.5,0.9752737850787131,0.9874393624393624,[[1.1399e+03 1.0000e-01] [2.8900e+01 1.0000e-01]]
abalone-17_vs_7-8-9-10.dat,CORRELATION COEF,3,2338,0.9751924721984601,1.0,nan,0.9751924721984602,0.9874404504114335,[[1140.    0.] [  29.    0.]]
poker-8-9_vs_6.dat,NO SELECTION,10,1485,0.9831654289995031,1.0,nan,0.9831649831649831,0.9915110356536503,[[730.    0. ] [ 12.5   0. ]]
poker-8-9_vs_6.dat,ANOVA,3,1485,0.9831654289995031,1.0,nan,0.9831649831649831,0.9915110356536503,[[730.    0. ] [ 12.5   0. ]]
poker-8-9_vs_6.dat,RELIEF,3,1485,0.9831654289995031,1.0,nan,0.9831649831649831,0.9915110356536503,[[730.    0. ] [ 12.5   0. ]]
poker-8-9_vs_6.dat,INFORATION GAIN,3,1485,0.9831654289995031,1.0,nan,0.9831649831649831,0.9915110356536503,[[730.    0. ] [ 12.5   0. ]]
poker-8-9_vs_6.dat,CHI SQUARE,3,1485,0.9831654289995031,1.0,nan,0.9831649831649831,0.9915110356536503,[[730.    0. ] [ 12.5   0. ]]
poker-8-9_vs_6.dat,CORRELATION COEF,3,1485,0.9831654289995031,1.0,nan,0.9831649831649831,0.9915110356536503,[[730.    0. ] [ 12.5   0. ]]
shuttle-6_vs_2-3.dat,NO SELECTION,9,230,0.9565217391304349,1.0,nan,0.9565217391304348,0.9777777777777777,[[110.   0.] [  5.   0.]]
shuttle-6_vs_2-3.dat,ANOVA,3,230,0.9565217391304349,1.0,nan,0.9565217391304348,0.9777777777777777,[[110.   0.] [  5.   0.]]
shuttle-6_vs_2-3.dat,RELIEF,3,230,0.9565217391304349,1.0,nan,0.9565217391304348,0.9777777777777777,[[110.   0.] [  5.   0.]]
shuttle-6_vs_2-3.dat,INFORATION GAIN,3,230,0.9565217391304349,1.0,nan,0.9565217391304348,0.9777777777777777,[[110.   0.] [  5.   0.]]
shuttle-6_vs_2-3.dat,CHI SQUARE,3,230,0.9565217391304349,1.0,nan,0.9565217391304348,0.9777777777777777,[[110.   0.] [  5.   0.]]
shuttle-6_vs_2-3.dat,CORRELATION COEF,3,230,0.9565217391304349,1.0,nan,0.9565217391304348,0.9777777777777777,[[110.   0.] [  5.   0.]]
kddcup-land_vs_portsweep.dat,NO SELECTION,41,1061,0.9977390470099137,0.9976923076923077,0.10256410256410256,1.0,0.9988448209472468,[[518.8   1.2] [  0.   10.5]]
kddcup-land_vs_portsweep.dat,ANOVA,3,1061,1.0,1.0,0.0,1.0,1.0,[[520.    0. ] [  0.   10.5]]
kddcup-land_vs_portsweep.dat,RELIEF,3,1061,0.980208222293288,1.0,nan,0.9802073515551367,0.9900047596382676,[[520.    0. ] [ 10.5   0. ]]
kddcup-land_vs_portsweep.dat,INFORATION GAIN,3,1061,0.9981156948441885,0.9980769230769231,0.08695652173913043,1.0,0.9990375360923965,[[519.    1. ] [  0.   10.5]]
kddcup-land_vs_portsweep.dat,CHI SQUARE,3,1061,1.0,1.0,0.0,1.0,1.0,[[520.    0. ] [  0.   10.5]]
kddcup-land_vs_portsweep.dat,CORRELATION COEF,3,1061,0.980208222293288,1.0,nan,0.9802073515551367,0.9900047596382676,[[520.    0. ] [ 10.5   0. ]]
poker-9_vs_7.dat,NO SELECTION,10,244,0.9672131147540984,1.0,nan,0.9672131147540983,0.9833333333333333,[[118.   0.] [  4.   0.]]
poker-9_vs_7.dat,ANOVA,3,244,0.9672131147540984,1.0,nan,0.9672131147540983,0.9833333333333333,[[118.   0.] [  4.   0.]]
poker-9_vs_7.dat,RELIEF,3,244,0.9672131147540984,1.0,nan,0.9672131147540983,0.9833333333333333,[[118.   0.] [  4.   0.]]
poker-9_vs_7.dat,INFORATION GAIN,3,244,0.9672131147540984,1.0,nan,0.9672131147540983,0.9833333333333333,[[118.   0.] [  4.   0.]]
poker-9_vs_7.dat,CHI SQUARE,3,244,0.9672131147540984,1.0,nan,0.9672131147540983,0.9833333333333333,[[118.   0.] [  4.   0.]]
poker-9_vs_7.dat,CORRELATION COEF,3,244,0.9672131147540984,1.0,nan,0.9672131147540983,0.9833333333333333,[[118.   0.] [  4.   0.]]
abalone-20_vs_8-9-10.dat,NO SELECTION,8,1916,0.9864300626304802,1.0,nan,0.9864300626304802,0.9931686810299527,[[945.   0.] [ 13.   0.]]
abalone-20_vs_8-9-10.dat,ANOVA,3,1916,0.9864300626304802,1.0,nan,0.9864300626304802,0.9931686810299527,[[945.   0.] [ 13.   0.]]
abalone-20_vs_8-9-10.dat,RELIEF,3,1916,0.9864300626304802,1.0,nan,0.9864300626304802,0.9931686810299527,[[945.   0.] [ 13.   0.]]
abalone-20_vs_8-9-10.dat,INFORATION GAIN,3,1916,0.9864300626304802,1.0,nan,0.9864300626304802,0.9931686810299527,[[945.   0.] [ 13.   0.]]
abalone-20_vs_8-9-10.dat,CHI SQUARE,3,1916,0.9864300626304802,1.0,nan,0.9864300626304802,0.9931686810299527,[[945.   0.] [ 13.   0.]]
abalone-20_vs_8-9-10.dat,CORRELATION COEF,3,1916,0.9864300626304802,1.0,nan,0.9864300626304802,0.9931686810299527,[[945.   0.] [ 13.   0.]]
lymphography-normal-fibrosis.dat,NO SELECTION,18,148,0.9594594594594594,1.0,nan,0.9594594594594594,0.9793103448275862,[[71.  0.] [ 3.  0.]]
lymphography-normal-fibrosis.dat,ANOVA,3,148,0.9594594594594594,1.0,nan,0.9594594594594594,0.9793103448275862,[[71.  0.] [ 3.  0.]]
lymphography-normal-fibrosis.dat,RELIEF,3,148,0.9594594594594594,1.0,nan,0.9594594594594594,0.9793103448275862,[[71.  0.] [ 3.  0.]]
lymphography-normal-fibrosis.dat,INFORATION GAIN,3,148,0.9594594594594594,1.0,nan,0.9594594594594594,0.9793103448275862,[[71.  0.] [ 3.  0.]]
lymphography-normal-fibrosis.dat,CHI SQUARE,3,148,0.9594594594594594,1.0,nan,0.9594594594594594,0.9793103448275862,[[71.  0.] [ 3.  0.]]
lymphography-normal-fibrosis.dat,CORRELATION COEF,3,148,0.9594594594594594,1.0,nan,0.9594594594594594,0.9793103448275862,[[71.  0.] [ 3.  0.]]
abalone-3_vs_11.dat,NO SELECTION,8,502,0.9844621513944223,0.9987679671457905,0.07142857142857142,0.9854132901134522,0.9920456863145013,[[243.2   0.3] [  3.6   3.9]]
abalone-3_vs_11.dat,ANOVA,3,502,1.0,1.0,0.0,1.0,1.0,[[243.5   0. ] [  0.    7.5]]
abalone-3_vs_11.dat,RELIEF,3,502,0.9968127490039841,0.9967145790554415,0.09638554216867469,1.0,0.9983545865898807,[[242.7   0.8] [  0.    7.5]]
abalone-3_vs_11.dat,INFORATION GAIN,3,502,1.0,1.0,0.0,1.0,1.0,[[243.5   0. ] [  0.    7.5]]
abalone-3_vs_11.dat,CHI SQUARE,3,502,1.0,1.0,0.0,1.0,1.0,[[243.5   0. ] [  0.    7.5]]
abalone-3_vs_11.dat,CORRELATION COEF,3,502,0.999203187250996,0.9991786447638604,0.025974025974025976,1.0,0.9995891536565324,[[2.433e+02 2.000e-01] [0.000e+00 7.500e+00]]
flare-F.dat,NO SELECTION,11,1066,0.9590994371482175,0.9994134897360704,1.0,0.9596395719917401,0.9791227734150545,[[5.112e+02 3.000e-01] [2.150e+01 0.000e+00]]
flare-F.dat,ANOVA,3,1066,0.9602251407129456,0.9982404692082112,0.42857142857142855,0.9617630438877379,0.9796623177283194,[[510.6   0.9] [ 20.3   1.2]]
flare-F.dat,RELIEF,3,1066,0.9596622889305815,1.0,nan,0.9596622889305816,0.9794159885112494,[[511.5   0. ] [ 21.5   0. ]]
flare-F.dat,INFORATION GAIN,3,1066,0.9596622889305815,1.0,nan,0.9596622889305816,0.9794159885112494,[[511.5   0. ] [ 21.5   0. ]]
flare-F.dat,CHI SQUARE,3,1066,0.9583489681050656,0.9982404692082112,0.8181818181818181,0.9599548787366047,0.9787234042553192,[[5.106e+02 9.000e-01] [2.130e+01 2.000e-01]]
flare-F.dat,CORRELATION COEF,3,1066,0.9596622889305815,1.0,nan,0.9596622889305816,0.9794159885112494,[[511.5   0. ] [ 21.5   0. ]]
winequality-white-3_vs_7.dat,NO SELECTION,11,900,0.9777777777777776,1.0,nan,0.9777777777777777,0.9887640449438202,[[440.   0.] [ 10.   0.]]
winequality-white-3_vs_7.dat,ANOVA,3,900,0.9777777777777776,1.0,nan,0.9777777777777777,0.9887640449438202,[[440.   0.] [ 10.   0.]]
winequality-white-3_vs_7.dat,RELIEF,3,900,0.9777777777777776,1.0,nan,0.9777777777777777,0.9887640449438202,[[440.   0.] [ 10.   0.]]
winequality-white-3_vs_7.dat,INFORATION GAIN,3,900,0.9777777777777776,1.0,nan,0.9777777777777777,0.9887640449438202,[[440.   0.] [ 10.   0.]]
winequality-white-3_vs_7.dat,CHI SQUARE,3,900,0.9777777777777776,1.0,nan,0.9777777777777777,0.9887640449438202,[[440.   0.] [ 10.   0.]]
winequality-white-3_vs_7.dat,CORRELATION COEF,3,900,0.9777777777777776,1.0,nan,0.9777777777777777,0.9887640449438202,[[440.   0.] [ 10.   0.]]
winequality-red-8_vs_6.dat,NO SELECTION,11,656,0.972560975609756,1.0,nan,0.9725609756097561,0.9860896445131375,[[319.   0.] [  9.   0.]]
winequality-red-8_vs_6.dat,ANOVA,3,656,0.972560975609756,1.0,nan,0.9725609756097561,0.9860896445131375,[[319.   0.] [  9.   0.]]
winequality-red-8_vs_6.dat,RELIEF,3,656,0.972560975609756,1.0,nan,0.9725609756097561,0.9860896445131375,[[319.   0.] [  9.   0.]]
winequality-red-8_vs_6.dat,INFORATION GAIN,3,656,0.972560975609756,1.0,nan,0.9725609756097561,0.9860896445131375,[[319.   0.] [  9.   0.]]
winequality-red-8_vs_6.dat,CHI SQUARE,3,656,0.972560975609756,1.0,nan,0.9725609756097561,0.9860896445131375,[[319.   0.] [  9.   0.]]
winequality-red-8_vs_6.dat,CORRELATION COEF,3,656,0.972560975609756,1.0,nan,0.9725609756097561,0.9860896445131375,[[319.   0.] [  9.   0.]]
kddcup-land_vs_satan.dat,NO SELECTION,41,1610,0.9970186335403726,0.996979232221523,0.18604651162790697,1.0,0.998487331400479,[[792.1   2.4] [  0.   10.5]]
kddcup-land_vs_satan.dat,ANOVA,3,1610,0.9980124223602485,0.9979861548143486,0.1322314049586777,1.0,0.9989920624921256,[[792.9   1.6] [  0.   10.5]]
kddcup-land_vs_satan.dat,RELIEF,3,1610,0.7763975155279503,0.7734424166142227,0.9448818897637795,1.0,0.8722498225691979,[[614.5 180. ] [  0.   10.5]]
kddcup-land_vs_satan.dat,INFORATION GAIN,3,1610,0.9980124223602485,0.9979861548143486,0.1322314049586777,1.0,0.9989920624921256,[[792.9   1.6] [  0.   10.5]]
kddcup-land_vs_satan.dat,CHI SQUARE,3,1610,0.9977639751552795,1.0,0.0,0.9977395453974633,0.9988684938395777,[[794.5   0. ] [  1.8   8.7]]
kddcup-land_vs_satan.dat,CORRELATION COEF,3,1610,0.9947826086956522,1.0,0.0,0.9947414548641542,0.9973637961335676,[[794.5   0. ] [  4.2   6.3]]
abalone-21_vs_8.dat,NO SELECTION,8,581,0.9759035430738239,1.0,nan,0.9759036144578314,0.9878048780487805,[[283.5   0. ] [  7.    0. ]]
abalone-21_vs_8.dat,ANOVA,3,581,0.9759035430738239,0.999294532627866,0.5,0.9765598069631162,0.9877963737796375,[[2.833e+02 2.000e-01] [6.800e+00 2.000e-01]]
abalone-21_vs_8.dat,RELIEF,3,581,0.9776241260812892,1.0,0.0,0.9775862068965517,0.988666085440279,[[283.5   0. ] [  6.5   0.5]]
abalone-21_vs_8.dat,INFORATION GAIN,3,581,0.9759035430738239,0.999294532627866,0.5,0.9765598069631162,0.9877963737796375,[[2.833e+02 2.000e-01] [6.800e+00 2.000e-01]]
abalone-21_vs_8.dat,CHI SQUARE,3,581,0.9762471856855077,1.0,0.0,0.9762396694214877,0.9879769994772609,[[2.835e+02 0.000e+00] [6.900e+00 1.000e-01]]
abalone-21_vs_8.dat,CORRELATION COEF,3,581,0.9759035430738239,1.0,nan,0.9759036144578314,0.9878048780487805,[[283.5   0. ] [  7.    0. ]]
kr-vs-k-zero-one_vs_draw.dat,NO SELECTION,6,2901,0.9879353121509542,0.9985693848354793,0.05128205128205128,0.9890187743535246,0.9937711336536751,[[1396.     2. ] [  15.5   37. ]]
kr-vs-k-zero-one_vs_draw.dat,ANOVA,3,2901,0.9788349533021222,0.9952074391988555,0.1903409090909091,0.9830424644951601,0.9890875484306686,[[1391.3    6.7] [  24.    28.5]]
